,title,location,company,salary,city,state,parsed_salary
12640,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12641,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12642,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12643,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12644,Senior Data Analytics Report Developer I,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12645,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12646,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12647,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12648,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12649,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12650,Senior Data Analytics Report Developer I,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12651,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12652,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12653,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12654,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12655,Bioinformatics Research Scientist – WGBS,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12656,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12657,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12658,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12659,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12660,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12661,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12662,Senior Data Analytics Report Developer I,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12663,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12664,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12665,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12666,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12667,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12668,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12669,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12670,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12671,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12672,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12673,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12674,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12675,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12676,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12677,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12678,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12679,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12680,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12681,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12682,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12683,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12684,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12685,Bioinformatics Research Scientist – WGBS,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12686,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12687,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12688,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12689,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12690,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12691,Bioinformatics Research Scientist – WGBS,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12692,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12693,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12694,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12695,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12696,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12697,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12698,Senior Data Analytics Report Developer I,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12699,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12700,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12701,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12702,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12703,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12704,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12705,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12706,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12707,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12708,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12709,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12710,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12711,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12712,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12713,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12714,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12715,Bioinformatics Research Scientist – WGBS,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12716,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12717,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12718,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12719,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12720,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12721,Bioinformatics Research Scientist – WGBS,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12722,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12723,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12724,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12725,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12726,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12727,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12728,Senior Data Analytics Report Developer I,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12729,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12730,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12731,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12732,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12733,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12734,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12735,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12736,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12737,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12738,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12739,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12740,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12741,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12742,Bioinformatics Research Scientist – WGBS,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12743,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12744,Software Development Engineer – New AWS Machine Learning- Re...,"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12745,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12746,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12747,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN 38116 (White Haven-Coro Lake area)",S2A Corporation,NaN,Memphis,TN,NaN
12748,Bioinformatics Research Scientist – WGBS,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12749,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12750,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12751,Analytical Scientist (San Diego),"Memphis, TN",Department of the Army,"$59,246 - $92,316 a year",Memphis,TN,75781.0
12752,Senior Data Analytics Report Developer I,"Memphis, TN 38132 (Parkway Village-Oakhaven area)",Compass Laboratory Services,NaN,Memphis,TN,NaN
12753,"Software Development Engineer, Big Data- Relocation Opportun...","Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12754,Senior Data Analytics Report Developer I,"Memphis, TN",St. Jude Children's Research Hospital,NaN,Memphis,TN,NaN
12755,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Memphis,TN,NaN
12756,Analytical Scientist (San Diego),"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12757,Bioinformatics Research Scientist - Epigenetics & RNA-Seq,"Memphis, TN",San Diego Pharmaceutical,NaN,Memphis,TN,NaN
12758,Bioinformatics Research Scientist – WGBS,"Memphis, TN",Smith & Nephew,NaN,Memphis,TN,NaN
12759,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12760,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12761,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12762,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12763,Data Scientist – Predictive Analytics,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12764,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12765,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12766,Principal Scientist Technical Support,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12767,Senior Scientist Technical Support,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12768,"Principle Scientist, Package Development","Plano, TX",Capital One,NaN,Dallas,TX,NaN
12769,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12770,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12771,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12772,Senior Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12773,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12774,"Principle Scientist, Package Development","Fort Worth, TX",Alcon Labs,NaN,Dallas,TX,NaN
12775,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12776,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12777,Principal Scientist Technical Support,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12778,Senior Scientist Technical Support,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12779,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12780,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12781,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12782,Senior Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12783,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12784,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12785,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12786,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12787,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12788,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12789,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12790,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12791,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12792,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12793,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12794,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12795,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12796,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12797,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12798,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12799,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12800,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12801,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12802,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12803,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12804,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12805,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12806,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12807,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12808,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12809,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12810,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12811,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12812,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12813,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12814,Senior System Engineer BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12815,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12816,Senior Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12817,Data Scientist – Predictive Analytics,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12818,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12819,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12820,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12821,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12822,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12823,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12824,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12825,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12826,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12827,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12828,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12829,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12830,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12831,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12832,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12833,Senior Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12834,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12835,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12836,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12837,Senior System Engineer BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12838,Senior Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12839,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12840,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12841,Data Scientist – Predictive Analytics,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12842,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12843,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12844,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12845,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12846,Data Scientist – Predictive Analytics,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12847,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12848,Principal Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12849,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12850,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12851,Data Science Manager,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12852,Senior Data Scientist BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12853,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12854,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12855,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12856,Senior Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12857,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12858,Data Scientist – Predictive Analytics,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12859,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12860,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12861,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12862,Principal Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12863,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
12864,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12865,Senior Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12866,Principal Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12867,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12868,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12869,Senior Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12870,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12871,Data Scientist – Predictive Analytics,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12872,Principal Data Scientist BIG DATA,"Plano, TX",AT&T,NaN,Dallas,TX,NaN
12873,Data Science Manager,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12874,Senior Data Scientist BIG DATA,"Garland, TX 75042","SCHRYVER MEDICAL, LLC",NaN,Dallas,TX,NaN
12875,Senior System Engineer BIG DATA,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12876,Data Scientist – Predictive Analytics,"Plano, TX",Capital One,NaN,Dallas,TX,NaN
12877,Data Scientist – Predictive Analytics,"Dallas, TX",Gallup,NaN,Dallas,TX,NaN
