,title,location,company,salary,city,state,parsed_salary
12792,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12793,Haskell Data Scientist,"San Francisco, CA",Smarking,NaN,San Francisco,CA,NaN
12794,Data Scientist,"San Francisco, CA",Strategi LLC,NaN,San Francisco,CA,NaN
12795,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12796,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12797,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12799,Data Scientist,"South San Francisco, CA",Genentech,NaN,San Francisco,CA,NaN
12800,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12801,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12802,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12803,Machine Learning Scientist,"San Mateo, CA",Zoomdata,NaN,San Francisco,CA,NaN
12804,"Distinguished Data Scientist, Category Development","San Francisco, CA","Alios BioPharma, Inc.",NaN,San Francisco,CA,NaN
12805,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12806,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12807,Smart Pricing Data Analyst,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12808,Research and Analytics,"Benicia, CA",Biorad,NaN,San Francisco,CA,NaN
12809,Machine Learning Scientist,"Redwood City, CA",AbbVie,NaN,San Francisco,CA,NaN
12810,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12811,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12812,Data Scientist,"South San Francisco, CA",SAP,NaN,San Francisco,CA,NaN
12813,Data Scientist,"Oakland, CA",XQ: The Super School Project,NaN,San Francisco,CA,NaN
12814,Data Scientist / Engineer,"Foster City, CA",Gilead Sciences,NaN,San Francisco,CA,NaN
12815,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12816,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12817,Data Scientist,"San Mateo, CA",Cheetah Ad Platform,NaN,San Francisco,CA,NaN
12818,Data Scientist / Engineer,"San Francisco, CA",Perlstein Lab,NaN,San Francisco,CA,NaN
12819,"Distinguished Data Scientist, Category Development","Berkeley, CA",University of California Berkeley,"$49,012 a year",San Francisco,CA,49012.0
12820,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12821,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12822,Data Scientist / Engineer,"South San Francisco, CA 94080","Theravance, Inc.",NaN,San Francisco,CA,NaN
12824,Data Scientist,"South San Francisco, CA",FLX Bio,NaN,San Francisco,CA,NaN
12825,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12826,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12827,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12828,Data Scientist,"Berkeley, CA",Lawrence Berkeley National Laboratory,NaN,San Francisco,CA,NaN
12829,Data Scientist,"Redwood City, CA","GRAIL, Inc.",NaN,San Francisco,CA,NaN
12830,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12831,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12832,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12833,Data Scientist,"San Ramon, CA",GE Digital,NaN,San Francisco,CA,NaN
12834,Data Scientist,"San Francisco, CA",Workbridge Associates,"$100,000 - $200,000 a year",San Francisco,CA,150000.0
12835,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12836,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12837,"Distinguished Data Scientist, Category Development","Foster City, CA",Gilead Sciences,NaN,San Francisco,CA,NaN
12838,Machine Learning Scientist,"Novato, CA",BioMarin Pharmaceutical Inc.,NaN,San Francisco,CA,NaN
12839,Data Scientist,"Emeryville, CA 94608",Berkeley Lights,NaN,San Francisco,CA,NaN
12840,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12841,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12842,"Distinguished Data Scientist, Category Development","San Francisco, CA","Skinomics, INC",NaN,San Francisco,CA,NaN
12843,Machine Learning Scientist,"Berkeley, CA",University of California Berkeley,"$49,012 a year",San Francisco,CA,49012.0
12844,Data Scientist,"San Francisco, CA",University of California San Francisco,NaN,San Francisco,CA,NaN
12845,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12846,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12847,Data Scientist,"Redwood City, CA","GRAIL, Inc.",NaN,San Francisco,CA,NaN
12848,Data Scientist,"San Francisco, CA",Ptero,NaN,San Francisco,CA,NaN
12849,Data Scientist,"Berkeley, CA",Lawrence Berkeley National Laboratory,NaN,San Francisco,CA,NaN
12850,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12851,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12852,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12853,Data Scientist,"Novato, CA",BioMarin Pharmaceutical Inc.,NaN,San Francisco,CA,NaN
12854,Data Scientist / Engineer,"Oakland, CA",XQ Institute,NaN,San Francisco,CA,NaN
12855,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12856,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12857,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12858,Data Scientist,"Redwood City, CA 94063",Atreca,NaN,San Francisco,CA,NaN
12859,Data Scientist / Engineer,"San Francisco, CA",DOCS,NaN,San Francisco,CA,NaN
12860,Smart Pricing Data Analyst,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12861,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12862,Haskell Data Scientist,"Sunnyvale, CA",TARGET,NaN,San Francisco,CA,NaN
12863,Data Scientist,"South San Francisco, CA",Genentech,NaN,San Francisco,CA,NaN
12864,Data Scientist,"Belmont, CA",Bina Technologies Inc.,NaN,San Francisco,CA,NaN
12865,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12866,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12867,Data Scientist,"Redwood City, CA 94065",Storm8,NaN,San Francisco,CA,NaN
12868,Data Scientist,"San Francisco, CA",Redfish Technology - High Tech Executive Recruiter...,NaN,San Francisco,CA,NaN
12869,Data Scientist,"Novato, CA",BioMarin Pharmaceutical Inc.,NaN,San Francisco,CA,NaN
12870,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12871,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12872,Data Scientist,"Foster City, CA",Gilead,NaN,San Francisco,CA,NaN
12873,Data Scientist / Engineer,"San Francisco, CA",San Francisco State University,"$20,093 - $22,496 a year",San Francisco,CA,21294.5
12874,Data Scientist,"San Francisco, CA","GRAIL, Inc.",NaN,San Francisco,CA,NaN
12875,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12876,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12877,Data Scientist / Engineer,"San Ramon, CA",GE Digital,NaN,San Francisco,CA,NaN
12878,"Distinguished Data Scientist, Category Development","Oakland, CA 94612 (Northgate area)","Rincon Consultants, Inc.",NaN,San Francisco,CA,NaN
12879,Data Scientist,"San Francisco, CA",Virta Health,NaN,San Francisco,CA,NaN
12880,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12881,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12882,Data Scientist / Engineer,"South San Francisco, CA 94080","Theravance, Inc.",NaN,San Francisco,CA,NaN
12883,Data Scientist,"San Francisco, CA",Integrated Resources Inc,NaN,San Francisco,CA,NaN
12884,Data Scientist,"Oakland, CA",Kaiser Permanente,NaN,San Francisco,CA,NaN
12885,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12886,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12887,Machine Learning Scientist,"San Francisco, CA",Swoon Technology Resources,NaN,San Francisco,CA,NaN
12888,Haskell Data Scientist,"San Francisco, CA",Notable Labs,NaN,San Francisco,CA,NaN
12889,Smart Pricing Data Analyst,"San Francisco, CA",Atara Biotherapeutics,NaN,San Francisco,CA,NaN
12890,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12891,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12892,"Distinguished Data Scientist, Category Development","San Francisco, CA",Arka,NaN,San Francisco,CA,NaN
12893,Machine Learning Scientist,"South San Francisco, CA 94080","Profusa, Inc.",NaN,San Francisco,CA,NaN
12894,Data Scientist,"San Francisco, CA",Maxim Integrated,NaN,San Francisco,CA,NaN
12895,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12896,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12897,Machine Learning Scientist,"San Ramon, CA",Bank of the West,NaN,San Francisco,CA,NaN
12898,Data Scientist,"Menlo Park, CA 94025",Ayasdi,NaN,San Francisco,CA,NaN
12899,Data Scientist,"Foster City, CA 94404",Gilead Sciences,NaN,San Francisco,CA,NaN
12900,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12901,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12902,Data Scientist,"South San Francisco, CA",Genentech,NaN,San Francisco,CA,NaN
12903,Data Scientist / Engineer,"San Mateo, CA 94404","Executec Recruiters, Inc.",NaN,San Francisco,CA,NaN
12904,Data Scientist,"Oakland, CA 94612 (Northgate area)",AECOM,NaN,San Francisco,CA,NaN
12905,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12906,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12907,Data Scientist,"San Francisco, CA",netPolarity,NaN,San Francisco,CA,NaN
12908,Data Scientist / Engineer,"San Francisco, CA",Selby Jennings,NaN,San Francisco,CA,NaN
12909,Data Scientist,"Emeryville, CA",Realogy Corporate,NaN,San Francisco,CA,NaN
12910,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12911,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12912,Data Scientist / Engineer,"San Francisco, CA 94102 (Downtown area)",Celgene Corporation,NaN,San Francisco,CA,NaN
12913,Machine Learning Scientist,"San Francisco, CA",ViewPoint Therapeutics,NaN,San Francisco,CA,NaN
12914,Data Scientist,"San Francisco, CA",Makro Scientific,NaN,San Francisco,CA,NaN
12915,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12916,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12917,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12918,Data Scientist,"San Francisco, CA 94105 (Financial District area)",Workday,NaN,San Francisco,CA,NaN
12919,Data Scientist,"San Ramon, CA",Current & GE Lighting,NaN,San Francisco,CA,NaN
12920,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12921,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12922,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12923,Data Scientist / Engineer,"San Francisco, CA 94105 (Financial District area)","Medivation, Inc.",NaN,San Francisco,CA,NaN
12924,Data Scientist,"San Francisco, CA 94103 (South Of Market area)",AdRoll,NaN,San Francisco,CA,NaN
12925,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12926,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12927,Data Scientist,"San Francisco, CA","Integrated Resources, Inc",NaN,San Francisco,CA,NaN
12928,Data Scientist,"San Francisco, CA","GRAIL, Inc.",NaN,San Francisco,CA,NaN
12929,Data Scientist,"San Mateo, CA",Elevate Recruiting Group,NaN,San Francisco,CA,NaN
12930,Smart Pricing Data Analyst,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12931,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12932,Haskell Data Scientist,"Sunnyvale, CA",TARGET,NaN,San Francisco,CA,NaN
12933,Data Scientist,"San Francisco, CA",Seven Bridges,NaN,San Francisco,CA,NaN
12934,Data Scientist,"San Francisco, CA",Nurix,NaN,San Francisco,CA,NaN
12935,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12936,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12937,Data Scientist,"San Francisco, CA 94103 (South Of Market area)",AdRoll,NaN,San Francisco,CA,NaN
12938,Data Scientist,"Emeryville, CA 94608",Zymergen,NaN,San Francisco,CA,NaN
12939,Data Scientist,"South San Francisco, CA",Genemed,NaN,San Francisco,CA,NaN
12940,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12941,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12942,Data Scientist,"South San Francisco, CA",Fluidigm,NaN,San Francisco,CA,NaN
12943,Data Scientist,"Emeryville, CA","Aspera, an IBM Company",NaN,San Francisco,CA,NaN
12944,Data Scientist,"San Francisco, CA",Adobe,NaN,San Francisco,CA,NaN
12945,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12946,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12947,"Distinguished Data Scientist, Category Development","San Carlos, CA 94070",Omniox Inc.,NaN,San Francisco,CA,NaN
12949,Data Scientist,"Oakland, CA 94612 (Northgate area)",EMC Research,NaN,San Francisco,CA,NaN
12950,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12951,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12952,"Distinguished Data Scientist, Category Development","San Ramon, CA",GE Aviation,NaN,San Francisco,CA,NaN
12953,Machine Learning Scientist,"Emeryville, CA 94608",Zymergen,NaN,San Francisco,CA,NaN
12954,Data Scientist,"Redwood City, CA 94063",YuMe,NaN,San Francisco,CA,NaN
12955,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12956,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12957,Data Scientist,"Emeryville, CA",4D Molecular Therapeutics,NaN,San Francisco,CA,NaN
12958,Data Scientist,"San Francisco, CA 94104 (Financial District area)",MUFG,NaN,San Francisco,CA,NaN
12959,Data Scientist,"Oakland, CA",Precision For Value,NaN,San Francisco,CA,NaN
12960,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12961,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12962,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12963,Data Scientist / Engineer,"San Francisco, CA",Cytel,NaN,San Francisco,CA,NaN
12964,Data Scientist,"Hayward, CA","Koch Biological Solutions, LLC",NaN,San Francisco,CA,NaN
12965,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12966,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12967,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12968,Data Scientist / Engineer,"Oakland, CA","Pandora Media, Inc.",NaN,San Francisco,CA,NaN
12970,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12971,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12972,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12973,Data Scientist / Engineer,"San Francisco, CA",Anki,NaN,San Francisco,CA,NaN
12974,Data Scientist,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",Exponent,NaN,San Francisco,CA,NaN
12975,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12976,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12977,"Distinguished Data Scientist, Category Development","Oakland, CA",Kaiser Permanente,NaN,San Francisco,CA,NaN
12978,Machine Learning Scientist,"San Mateo, CA",Veear Projects,NaN,San Francisco,CA,NaN
12979,Data Scientist,"Alameda, CA",Google,NaN,San Francisco,CA,NaN
12980,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12981,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12982,"Distinguished Data Scientist, Category Development","San Francisco, CA",Stitch Fix,NaN,San Francisco,CA,NaN
12983,Machine Learning Scientist,"San Francisco, CA",Workbridge Associates,"$130,000 - $180,000 a year",San Francisco,CA,155000.0
12984,Data Scientist,"San Mateo, CA 94402 (Beresford area)",Platfora,NaN,San Francisco,CA,NaN
12985,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
12986,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12987,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12988,Data Scientist / Engineer,"San Francisco, CA",SF VA Medical Center,NaN,San Francisco,CA,NaN
12989,Data Scientist,"South San Francisco, CA",Genentech,NaN,San Francisco,CA,NaN
12990,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12991,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12992,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
12993,Data Scientist / Engineer,"Emeryville, CA 94608",Zymergen,NaN,San Francisco,CA,NaN
12994,Data Scientist,"San Mateo, CA",Fanatics Inc.,NaN,San Francisco,CA,NaN
12995,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
12996,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
12997,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
12998,Data Scientist,"Oakland, CA",Precision For Value,NaN,San Francisco,CA,NaN
12999,Data Scientist,"San Francisco, CA",Autodesk,NaN,San Francisco,CA,NaN
13000,Smart Pricing Data Analyst,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13001,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13002,Haskell Data Scientist,"Sunnyvale, CA",TARGET,NaN,San Francisco,CA,NaN
13003,Data Scientist,"San Francisco, CA",Databricks,NaN,San Francisco,CA,NaN
13004,Data Scientist,"San Francisco, CA 94107 (South Of Market area)",NRG Energy,NaN,San Francisco,CA,NaN
13005,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13006,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13007,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13008,Data Scientist / Engineer,"San Francisco, CA",addastaff,NaN,San Francisco,CA,NaN
13009,Data Scientist,"San Francisco, CA",Coffee Meets Bagel,NaN,San Francisco,CA,NaN
13010,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13011,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13012,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13013,Data Scientist / Engineer,"San Francisco, CA 94109 (Nob Hill area)",Oracle,NaN,San Francisco,CA,NaN
13015,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13016,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13017,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13018,Data Scientist,"San Francisco, CA 94111 (Financial District area)",Prezi,NaN,San Francisco,CA,NaN
13019,Data Scientist,"San Francisco, CA",Sleepio,NaN,San Francisco,CA,NaN
13020,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13021,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13022,Data Scientist,"San Francisco, CA 94111 (Financial District area)",TCM,NaN,San Francisco,CA,NaN
13023,Data Scientist,"San Francisco, CA 94158 (South Of Market area)",Gladstone Institutes,NaN,San Francisco,CA,NaN
13024,Data Scientist,"San Francisco, CA 94103 (South Of Market area)",Twitter,NaN,San Francisco,CA,NaN
13025,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13026,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
13027,Data Scientist,"San Francisco, CA",ReqRoute,NaN,San Francisco,CA,NaN
13028,Data Scientist / Engineer,"San Francisco, CA 94114 (Castro-Upper Market area)",Apple,NaN,San Francisco,CA,NaN
13029,Data Scientist,"San Francisco, CA 94111 (Financial District area)",KPMG,NaN,San Francisco,CA,NaN
13030,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13031,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13032,Data Scientist,"Berkeley, CA",Lawrence Berkeley National Laboratory,NaN,San Francisco,CA,NaN
13033,Data Scientist,"Oakland, CA",Children's Hospital & Research Center Oakland,NaN,San Francisco,CA,NaN
13034,Data Scientist,"San Francisco, CA",Celgene,NaN,San Francisco,CA,NaN
13035,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13036,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13037,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13038,Data Scientist,"South San Francisco, CA 94080",Counsyl,NaN,San Francisco,CA,NaN
13039,Data Scientist,"San Francisco, CA",Frankly,NaN,San Francisco,CA,NaN
13040,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13041,Data Scientist,"San Francisco, CA",Collabera,NaN,San Francisco,CA,NaN
13042,Data Scientist,"Mountain View, CA",Intuit,NaN,San Francisco,CA,NaN
13043,Data Scientist,"Foster City, CA",Gilead Sciences,NaN,San Francisco,CA,NaN
13044,Data Scientist,"Foster City, CA",Gilead,NaN,San Francisco,CA,NaN
13045,Smart Pricing Data Analyst,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13046,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13047,Haskell Data Scientist,"Sunnyvale, CA",TARGET,NaN,San Francisco,CA,NaN
13048,Data Scientist,"San Francisco, CA",Clover Health,NaN,San Francisco,CA,NaN
13049,Data Scientist,"San Francisco, CA",Nektar,NaN,San Francisco,CA,NaN
13050,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13051,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13052,Machine Learning Scientist,"San Francisco, CA",BFFT Fahrzeugtechnik GmbH,NaN,San Francisco,CA,NaN
13053,"Distinguished Data Scientist, Category Development","San Francisco, CA",ENVIRON International Corporation,NaN,San Francisco,CA,NaN
13054,Data Scientist,"San Francisco, CA 94105 (Financial District area)",NeuStar,NaN,San Francisco,CA,NaN
13055,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13056,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13057,Data Scientist / Engineer,"San Francisco, CA",Workbridge Associates,"$130,000 - $155,000 a year",San Francisco,CA,142500.0
13058,Machine Learning Scientist,"San Francisco, CA",Metromile,NaN,San Francisco,CA,NaN
13059,Data Scientist,"San Francisco, CA",Circle Internet Financial,NaN,San Francisco,CA,NaN
13060,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13061,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13062,Data Scientist,"San Francisco, CA",Radius,NaN,San Francisco,CA,NaN
13063,Data Scientist,"San Francisco, CA 94103 (South Of Market area)",CBS Television Stations,NaN,San Francisco,CA,NaN
13064,Data Scientist,"San Francisco, CA",The Climate Corporation,NaN,San Francisco,CA,NaN
13065,Data Scientist,"San Francisco, CA",Workday,NaN,San Francisco,CA,NaN
13066,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13067,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13068,Data Scientist / Engineer,"San Mateo, CA",Ubertal,NaN,San Francisco,CA,NaN
13069,"Distinguished Data Scientist, Category Development","San Francisco, CA",MyLikes,NaN,San Francisco,CA,NaN
13070,Data Scientist,"San Bruno, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13071,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13072,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13073,Data Scientist / Engineer,"San Francisco, CA",Domino Data Lab,NaN,San Francisco,CA,NaN
13074,Data Scientist,"Menlo Park, CA 94025",Exponent,NaN,San Francisco,CA,NaN
13075,Data Scientist / Engineer,"San Francisco, CA","Alambic Investment Management, LP",NaN,San Francisco,CA,NaN
13076,"Distinguished Data Scientist, Category Development","Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
13077,Machine Learning Scientist,"Sunnyvale, CA",Walmart eCommerce,NaN,San Francisco,CA,NaN
